longitude,latitude,housing_age,homeowner_income,house_price
-122.13,37.67,42,3.2434,179900
-122.11,37.67,38,3.0917,167200
-122.11,37.67,32,3.0645,165400
-122.09,37.67,33,2.7019,154000
-122.09,37.67,39,3.1115,153500
-122.09,37.66,40,3.4722,135400
-122.09,37.66,39,2.2222,158300
-122.05,37.68,32,6.1104,240700
-122.06,37.67,22,4.2733,180700
-122.07,37.67,27,3.2465,230600
-122.07,37.67,28,3.2417,210800
-122.07,37.67,38,3.875,165300
-122.04,37.67,29,6.0501,254200
-122.04,37.67,18,6.8233,332600
-122.04,37.66,23,6.3501,350000
-122.07,37.66,28,2.6719,161200
-122.07,37.66,21,3.875,179300
-122.08,37.66,33,2.5625,154300
-122.07,37.65,31,3.016,161800
-122.08,37.65,17,2.7694,161900
-122.08,37.65,35,3.6818,165400
-122.08,37.66,37,2.1382,166600
-122.1,37.66,37,3.7303,149700
-122.1,37.66,35,3.875,162100
-122.1,37.66,33,3.0489,152600
-122.09,37.65,27,2.8203,195200
-122.09,37.65,35,4.3897,190600
-122.09,37.65,35,4.7143,193800
-122.1,37.66,34,4.6875,200600
-122.11,37.66,29,3.2091,150000
-122.1,37.66,36,4.275,185300
-122.11,37.66,36,4.1302,172700
-122.11,37.66,35,3.09,174100
-122.1,37.65,25,4.5417,194400
-122.1,37.64,28,4.6635,206700
-122.1,37.65,31,4.4427,204500
-122.1,37.65,36,4.5303,175000
-122.12,37.65,26,2.375,137500
-122.1,37.63,18,3.8171,187200
-122.1,37.61,35,4.5281,173600
-122.13,37.66,19,4.3456,163000
-122.11,37.65,18,3.4861,331600
-122.11,37.64,31,5.2312,197600
-122.11,37.64,8,3.6708,197900
-122.12,37.64,40,3.8875,228100
-122.09,37.63,34,3.9167,189500
-122.09,37.64,32,3.9063,184200
-122.1,37.63,29,3.7895,180900
-122.08,37.64,36,3.8,172000
-122.08,37.64,36,5.7309,177900
-122.09,37.64,36,4.1141,173100
-122.09,37.64,36,5.2838,172600
-122.08,37.64,30,3.3479,182100
-122.08,37.64,23,3.142,179500
-122.08,37.63,31,3.7614,176000
-122.08,37.63,33,4.25,192600
-122.08,37.64,36,3.9338,182700
-122.07,37.64,22,2.5158,134900
-122.07,37.63,27,2.4808,157600
-122.07,37.64,25,4.7083,190900
-122.06,37.64,37,4.1652,158200
-122.06,37.64,20,3.5541,350000
-122.06,37.65,33,3.8036,158200
-122.06,37.64,33,3.8259,146100
-122.04,37.63,33,3.2331,226700
-122.03,37.62,35,4.7109,198700
-122.03,37.62,32,4.2468,221200
-122.04,37.62,35,6.396,208500
-122.04,37.62,35,3.8125,204200
-122.04,37.62,32,3.2857,193200
-122.03,37.62,35,3.8929,209500
-122.03,37.61,36,3.7262,164900
-122.03,37.61,37,4.0125,161400
-122.04,37.61,36,4.1719,187000
-122.04,37.62,35,4.2857,190400
-122.08,37.63,37,3.6458,156600
-122.08,37.62,17,2.6875,157300
-122.07,37.63,35,3.7292,168100
-122.07,37.63,24,4.5913,177600
-122.06,37.63,12,3.8625,208900
-122.06,37.63,23,3.3611,169200
-122.05,37.61,16,2.8971,163900
-122.08,37.63,34,4.0326,164700
-122.08,37.63,35,4.0682,156900
-122.09,37.63,36,5.3644,168800
-122.09,37.63,35,4.7019,174100
-122.08,37.62,27,5.64,206500
-122.08,37.61,26,3.7931,203900
-121.99,37.61,9,4.6458,217000
-122.02,37.6,36,3.694,159600
-122.02,37.6,31,2.652,159800
-122.02,37.6,32,3.5,154300
-122.02,37.6,32,3.2386,149600
-122.03,37.61,33,5.097,188600
-122.04,37.6,17,4.3875,238500
-122.06,37.6,22,4.625,235300
-122.08,37.61,6,5.0406,261400
-122.06,37.6,17,5.8704,234400
-122.06,37.6,18,5.3226,231700
-122.08,37.59,16,4.235,156300
-122.07,37.59,13,4.825,222000
-122.08,37.58,15,5.5218,254400
-122.07,37.58,16,6.5116,244300
-122.07,37.58,16,6.0661,247000
-122.08,37.58,16,6.0074,236500
-122.07,37.59,15,4.6211,151400
-122.07,37.58,16,5.225,213700
-122.04,37.59,14,5.3428,243600
-122.05,37.59,15,3.7462,212500
-122.03,37.6,24,4.5721,214700
-122.02,37.59,18,3.6923,213200
-122.03,37.59,16,4.6786,256000
-122.01,37.59,2,2.875,237500
-122.02,37.58,15,3.3617,178100
-122.01,37.58,17,5.7579,231800
-122.09,37.6,36,2.9706,147900
-122.08,37.6,10,3.9022,191700
-121.97,37.57,21,4.6146,247600
-121.96,37.58,15,5.7192,283500
-121.98,37.58,20,3.6832,216900
-121.99,37.58,31,6.2073,282500
-122,37.58,6,5.8151,295600
-122.01,37.57,14,5.8322,281800
-122.04,37.58,14,5.6277,269800
-122.04,37.57,12,5.2879,231200
-122.07,37.57,8,6.5615,318300
-122.06,37.58,15,5.6758,253400
-122.05,37.57,7,6.1047,278200
-121.93,37.49,5,3.5714,300000
-122.07,37.52,3,6.0824,273500
-122.02,37.56,23,4.3594,223400
-122.02,37.56,35,5.5737,214500
-122.03,37.56,31,4.8962,220200
-122.03,37.56,24,4.6978,240300
-122.01,37.56,6,4.4259,158000
-122.01,37.55,26,3.3008,224200
-122.02,37.55,33,4.5687,177200
-122.01,37.56,24,3.8179,216100
-121.99,37.56,18,5,269700
-121.99,37.56,20,4.3393,231200
-121.96,37.55,4,4.1387,162500
-121.97,37.56,13,4.8052,254000
-121.97,37.54,31,4.6349,196200
-121.97,37.55,17,3.168,189400
-121.98,37.54,17,3.1326,220800
-121.99,37.55,16,2.9074,213800
-121.94,37.56,15,8.3996,442900
-121.95,37.55,21,6.6478,333400
-121.93,37.54,25,6.629,352400
-121.94,37.54,27,6.2179,305300
-121.94,37.53,33,5.761,259600
-121.95,37.54,29,4.6641,248900
-121.94,37.54,31,6.7599,356000
-121.96,37.54,14,3.9909,236000
-121.96,37.53,23,4.2955,218800
-121.96,37.53,28,4.9615,228000
-121.96,37.53,18,2.6198,235900
-121.97,37.54,28,4.7135,203200
-121.97,37.53,35,4.75,197000
-121.97,37.53,26,5.4299,236400
-121.98,37.53,28,4.6,223200
-121.98,37.53,26,4.1947,222700
-121.99,37.54,26,5.388,225000
-121.99,37.54,18,3.9444,240100
-121.99,37.54,28,5.3283,227900
-121.99,37.55,28,4.8403,268600
-122,37.54,29,5.1616,275100
-122.01,37.55,34,4.9167,256300
-122,37.55,27,4.1591,332400
-122.01,37.54,32,5,287600
-122,37.54,26,5.8325,298900
-122.01,37.53,27,5.7057,287600
-121.99,37.53,25,5.0423,222200
-121.97,37.52,26,4.5317,232600
-121.97,37.51,25,5.4359,258300
-121.97,37.52,23,5.0824,230900
-121.95,37.52,33,5.2308,196900
-121.96,37.51,22,4.4107,223500
-121.96,37.52,26,5.2396,223900
-121.93,37.53,27,4.7478,243500
-121.92,37.53,7,8.4045,451100
-121.89,37.49,9,9.7194,500001
-121.92,37.49,10,5.1643,193100
-121.92,37.48,23,5.3813,264400
-121.92,37.47,26,6.0878,246900
-121.91,37.47,13,6.868,337300
-122.03,37.55,22,6.992,284800
-122.03,37.55,26,4.9118,217300
-122.04,37.55,23,4.4357,291700
-122.04,37.54,26,4.9464,223800
-122.05,37.54,25,5.2882,223100
-122.05,37.55,23,5.1321,211300
-122.04,37.53,25,3.9667,218500
-122.04,37.5,17,3.1696,156300
-122.06,37.54,20,5.0838,248200
-122.03,37.54,35,4.8214,186000
-122.03,37.54,6,4.1406,178200
-122.04,37.53,34,3.7364,190400
-122.02,37.54,31,3.535,210300
-122.03,37.54,16,5.0739,208000
-122.03,37.53,18,3.256,183300
-122.01,37.53,19,6.0667,245700
-122.02,37.53,21,5.7072,242200
-122,37.51,7,4.9867,181700
-121.92,37.72,4,5.1437,299400
-121.92,37.72,22,5.347,219500
-121.91,37.71,25,5.7233,231800
-121.93,37.72,26,4.4697,221300
-121.93,37.72,26,4.9107,213800
-121.93,37.71,26,4.2281,206000
-121.94,37.71,15,5.0143,271100
-121.96,37.71,6,7.2494,336500
-121.92,37.64,46,5.1406,315600
-121.93,37.66,24,8.3337,500001
-121.92,37.69,13,7.316,285400
-121.9,37.66,18,6.4994,323000
-121.92,37.68,23,7.2211,291900
-121.93,37.7,3,4.4087,225600
-121.91,37.69,23,5.9345,259600
-121.91,37.68,20,6.177,262900
-121.91,37.68,18,5.817,257300
-121.91,37.69,18,6.3132,259200
-121.89,37.68,12,6.3373,339700
-121.88,37.68,23,7.333,337200
-121.89,37.68,22,6.2918,334100
-121.88,37.67,16,6.5214,311500
-121.88,37.67,25,6.4524,296900
-121.89,37.67,20,6.0604,247900
-121.89,37.67,19,6.5285,300400
-121.9,37.67,15,7.2639,332400
-121.9,37.67,7,7.4353,389800
-121.88,37.66,29,3.1127,233000
-121.87,37.66,39,2.4896,238500
-121.87,37.66,52,5.0677,233300
-121.89,37.66,3,2.1187,231300
-121.88,37.64,20,10.9506,475800
-121.87,37.57,13,7.0691,393200
-121.87,37.67,10,5.5,247200
-121.87,37.67,28,4.9879,229400
-121.85,37.68,4,6.8132,282500
-121.85,37.66,14,5.6399,300600
-121.86,37.66,22,4.1597,293200
-121.87,37.66,27,5.7519,278500
-121.84,37.66,13,5.6417,352900
-121.85,37.72,43,10.3203,400000
-121.82,37.73,47,4.3472,375000
-121.86,37.7,13,6.6827,313700
-121.89,37.69,4,3.62,139300
-121.77,37.65,16,7.3588,327500
-121.62,37.61,26,5.7239,430600
-121.61,37.77,32,4.2083,125000
-121.72,37.7,17,6.1023,450000
-121.73,37.71,12,3.9864,200200
-121.75,37.71,11,4.8624,192400
-121.77,37.74,25,9.1531,418800
-121.8,37.7,22,4.7361,216800
-121.8,37.69,17,5.4324,215500
-121.82,37.69,12,4.9375,227700
-121.76,37.69,29,3.3841,184400
-121.77,37.68,36,3.5532,158400
-121.78,37.69,34,3.3618,174600
-121.78,37.69,35,4.3533,168400
-121.79,37.69,25,4.5357,188400
-121.76,37.7,9,5.7068,256700
-121.75,37.69,26,3.7212,183800
-121.75,37.68,35,5.2443,183400
-121.76,37.68,35,4.2361,177500
-121.76,37.68,32,3.1856,186900
-121.73,37.68,17,5.4496,238900
-121.78,37.68,17,3.0222,172500
-121.77,37.68,44,2.6667,179200
-121.76,37.68,52,3.7301,204400
-121.77,37.68,41,4.6806,209400
-121.77,37.67,20,5.7907,264200
-121.76,37.67,6,6.3705,350000
-121.78,37.67,26,5.2649,199800
-121.79,37.67,26,6.0797,211000
-121.78,37.67,28,4.8571,201100
-121.78,37.66,25,3.8523,193000
-121.79,37.66,22,5.98,245000
-119.78,38.69,17,2.45,117600
-119.93,38.72,15,2.2417,97900
-120,38.52,16,3.15,140600
-120.56,38.48,14,3.4609,120900
-120.59,38.45,13,3,119000
-120.55,38.46,16,3.2031,129200
-120.55,38.45,17,2.5208,99100
-120.55,38.43,18,2.3549,108900
-120.25,38.55,15,3.0125,111700
-120.79,38.54,34,2.05,68900
-120.8,38.51,23,3.125,96400
-120.65,38.5,10,2.65,116700
-120.76,38.47,17,3.5,123800
-120.88,38.45,25,2.5476,97900
-120.79,38.43,40,3.9107,129800
-120.69,38.44,13,4.2917,121300
-120.93,38.5,15,3.3393,107200
-120.97,38.42,16,4.3029,121900
-120.87,38.37,28,2.8125,113400
-120.98,38.34,27,3.5508,99100
-120.88,38.32,18,3.2589,103000
-120.93,38.26,13,3.2937,114200
-120.72,38.42,17,3.0465,144100
-120.77,38.38,15,2.3125,128600
-120.72,38.38,9,2.525,157200
-120.66,38.4,18,3.175,118500
-120.65,38.42,23,2.6078,116700
-120.62,38.39,15,2.7399,134800
-120.69,38.36,19,2.7236,109900
-120.71,38.34,16,4.4531,144300
-120.8,38.31,37,3.2135,123600
-121.83,39.76,12,3.1142,112600
-121.82,39.76,23,3.0068,107300
-121.86,39.78,12,3.0905,117800
-121.85,39.77,17,1.9362,89900
-121.84,39.76,14,2.3155,102300
-121.86,39.76,19,2.0094,87300
-121.89,39.76,15,3.07,142600
-121.88,39.74,12,1.6785,153100
-121.87,39.75,22,3.6625,126600
-121.86,39.75,18,3.5046,118300
-121.87,39.74,7,3.9,147000
-121.85,39.75,39,1.8095,78100
-121.85,39.74,39,2.2833,85800
-121.85,39.74,41,1.5633,84500
-121.85,39.73,52,3.4191,137500
-121.85,39.73,17,0.9393,88900
-121.86,39.74,13,1.1019,120200
-121.84,39.75,29,1.7284,74500
-121.84,39.74,43,2.2621,85100
-121.83,39.74,34,2.575,130300
-121.8,39.75,28,4.3309,125200
-121.82,39.75,29,3.0253,111400
-121.82,39.75,37,3.2016,97000
-121.8,39.75,11,3.1125,122600
-121.79,39.73,8,3.0625,116300
-121.78,39.71,8,2.125,179200
-121.82,39.73,44,2.2925,85800
-121.84,39.73,52,1.6797,94800
-121.84,39.73,52,1.5481,200000
-121.84,39.73,52,0.987,112500
-121.84,39.72,52,0.9566,69000
-121.84,39.73,52,1.3672,55000
-121.83,39.73,52,2.0064,77900
-121.85,39.72,18,1.6911,98800
-121.83,39.72,52,1.6827,78700
-121.81,39.7,21,1.5863,81300
-121.82,39.73,33,1.7426,60300
-121.82,39.72,42,1.5064,66300
-121.81,39.71,18,2.0288,116700
-121.87,39.82,11,4.5032,159700
-121.89,39.71,26,3.7007,139200
-121.97,39.79,16,3.5735,89600
-121.84,39.68,38,3.5375,153100
-121.8,39.64,25,2.8306,87500
-121.77,39.66,20,4.712,158600
-121.74,39.59,24,2.3833,95100
-121.9,39.59,20,3.0625,93800
-121.75,39.88,16,2.7143,95300
-121.68,39.82,15,3.5189,141300
-121.54,40.06,17,2.4028,67500
-121.51,39.97,22,2.3036,73000
-121.59,39.86,14,2.8657,119600
-121.58,39.83,16,2.2419,93200
-121.6,39.8,10,2.4537,117900
-121.62,39.79,11,2.5374,97200
-121.59,39.82,12,2.3507,97600
-121.6,39.83,12,2.3079,95300
-121.63,39.82,11,2.6147,107700
-121.6,39.79,18,2.567,102900
-121.59,39.79,20,1.625,88300
-121.59,39.78,16,1.4048,86500
-121.59,39.78,18,2.1838,58000
-121.6,39.77,26,1.875,84000
-121.61,39.77,25,2.963,89500
-121.63,39.78,28,2.6823,93400
-121.57,39.8,23,2.1912,115200
-121.57,39.78,18,2.0458,105700
-121.59,39.77,24,2.3068,97300
-121.58,39.79,19,2.7863,108600
-121.57,39.76,20,2.0882,104900
-121.58,39.76,19,3.1061,110200
-121.58,39.76,18,1.7875,103800
-121.59,39.75,20,2.2,80800
-121.6,39.77,23,2.3403,87300
-121.6,39.76,22,1.8245,85500
-121.61,39.76,31,2.5428,85000
-121.62,39.77,23,1.8125,93500
-121.65,39.76,31,3,96700
-121.63,39.76,22,2.8182,109700
-121.62,39.76,14,1.7788,85800
-121.62,39.75,20,1.0625,92800
-121.63,39.75,37,1.8616,70500
-121.64,39.74,20,2.3711,121800
-121.71,39.71,17,3.066,102600
-121.66,39.66,17,2.9625,101200
-121.56,39.69,8,3.13,168300
-121.57,39.74,17,2.4623,126100
-121.59,39.74,17,2.3798,83800
-121.6,39.75,19,1.9766,92600
-121.6,39.68,15,2.3958,111200
-121.5,39.83,15,1.6948,87500
-121.41,39.72,17,2.3895,87500
-121.39,39.61,22,2.8871,94700
-121.24,39.65,35,2.3684,62500
-121.19,39.55,17,1.4896,83300
-121.36,39.52,15,2.3917,85700
-121.56,39.52,9,1.7708,79500
-121.56,39.52,26,1.7308,53600
-121.56,39.53,12,1.5771,65200
-121.54,39.6,15,2.1467,84100
-121.46,39.54,14,2.9562,142300
-121.49,39.52,25,3.9028,93800
-121.44,39.5,26,3.0446,90800
-121.47,39.49,17,3.2174,91800
-121.47,39.51,19,2.6921,97500
-121.53,39.53,35,4.5156,91200
-121.53,39.52,30,2.4821,73800
-121.53,39.52,24,2.9688,86400
-121.54,39.51,33,2.502,62100
-121.52,39.51,30,2.334,72200
-121.55,39.51,39,2.0357,57600
-121.55,39.51,48,0.8024,58300
-121.55,39.51,50,1.1607,51700
-121.56,39.51,47,1.3654,57900
-121.56,39.51,46,1.6352,53100
-121.57,39.5,31,1.5714,56100
-121.58,39.52,25,1.9956,58000
-121.58,39.51,24,1.6389,56700
-121.58,39.5,29,2.1658,57600
-121.62,39.5,18,1.6346,63300
-121.61,39.52,24,1.8661,59800
-121.65,39.53,23,1.4833,65200
-121.57,39.48,15,0.8252,42500
-121.55,39.5,26,1.0585,45100
-121.54,39.5,38,1.3289,39400
-121.53,39.49,19,1.5313,50300
-121.54,39.48,29,1.8047,53800
-121.54,39.47,14,2.4952,53900
-121.55,39.48,41,2.2045,41800
-121.49,39.49,20,2.9965,88900
-121.52,39.5,33,3.2833,82600
-121.52,39.49,30,2.6563,63600
-121.52,39.48,21,2.0455,59400
-121.55,39.45,18,1.3611,60600
-121.53,39.44,26,2.6071,57100
-121.55,39.44,31,1.7727,49000
-121.52,39.43,15,2.3566,80400
-121.46,39.4,17,2.425,96200
-121.39,39.39,52,3.0208,60000
-121.54,39.33,27,2.5313,61300
-121.59,39.39,22,2.1776,73800
-121.67,39.37,27,1.9943,86300
-121.65,39.35,24,1.7552,86400
-121.67,39.34,22,2.6607,84600
-121.65,39.32,40,2.7891,73500
-121.69,39.36,29,2.3224,56200
-121.7,39.37,32,1.7885,57000
-121.7,39.36,46,1.91,63900
-121.7,39.36,37,2.0474,56000
-121.69,39.36,34,1.8355,63000
-121.74,39.38,27,2.3243,85500
-121.8,39.33,30,2.5259,81300
-121.71,39.42,21,2.2813,57600
-121.71,39.41,22,2.1728,59400
-121.75,39.4,29,2.4943,81900
-121.79,39.48,39,3.3929,82100
-120.46,38.15,16,2.3816,116000
-120.55,38.12,10,2.5,116100
-120.56,38.09,34,2.3654,94900
-120.55,38.07,27,2.9063,92200
-120.54,38.07,37,2.2875,79900
-120.67,37.97,9,2.6528,133000
-120.46,38.09,16,3,122600
-120.79,38.24,19,2.9821,90400
-120.9,38.2,16,2.0472,93200
-120.88,38.16,8,4.0109,125900
-120.91,38.11,9,3.636,133100
-120.76,38.12,7,3.8488,130600
-120.65,38.28,21,2.1382,104000
-120.72,38.24,32,2.5473,101600
-120.67,38.19,17,2.0417,92600
-120.57,38.2,13,2.6417,122300
-120.43,38.25,13,2.4583,112500
-120.56,38.39,20,2.6667,86600
-120.54,38.41,21,2.5667,77400
-120.42,38.42,18,2.7344,91900
-120.41,38.33,17,3.024,100900
-120.55,38.31,18,1.625,94700
-120.57,38.35,17,2.2604,84800
-120.36,38.21,10,2.8208,139900
-120.34,38.23,10,3.75,121400
-120.33,38.26,13,4.4063,155800
-120.34,38.25,17,2.9821,111500
-120.37,38.23,13,2.6942,123500
-120.37,38.25,13,2.5352,113700
-120.27,38.29,10,3.3542,103800
-120.27,38.31,13,3.075,108300
-120.19,38.42,11,3.125,77500
-121.91,39.03,48,2.7841,65800
-122,38.99,39,2.9489,67500
-122.13,39,23,2.2754,59200
-121.99,39.15,17,2.7137,72000
-122.04,39.22,27,3.2625,92800
-122.08,39.25,52,3.017,112500
-122.33,39.1,10,2.25,75000
-122.2,39.15,33,3.125,108000
-122.09,39.13,28,2.331,65500
-122.05,39.34,44,2.875,61500
-122.17,39.31,35,2.5625,62700
-122.51,39.3,19,1.7463,68800
-122.01,39.21,50,2.2679,69100
-122.01,39.21,52,2.5556,75800
-122.01,39.21,39,2.4559,75000
-121.96,39.3,39,2.1845,112500
-121.65,38.03,28,3.4402,192400
-121.63,38.03,17,3.6694,209400
-121.63,38.04,25,3.2619,183800
-121.73,38,3,5.0016,189100
-121.72,38,7,4.9618,156500
-121.72,37.98,5,5.0468,168800
-121.68,37.98,19,3.6411,162800
-121.7,37.98,9,5.1041,172900
-121.71,37.99,27,3.3558,129700
-121.67,37.99,22,4.375,213500
-121.68,37.93,44,1.6554,119400
-121.7,37.94,36,2.8828,131100
-121.69,37.95,15,3.8125,125400
-121.7,37.96,33,3.2813,151400
-121.66,37.93,19,4.7426,263100
-121.7,37.91,17,4.8958,187100
-121.7,37.93,19,2.2216,156700
-121.74,37.95,5,5.7104,186300
-121.7,37.93,10,4.6587,152500
-121.6,37.91,13,5.1017,241400
-121.6,37.9,5,6.9051,340900
-121.61,37.86,30,3.691,154400
-121.64,37.85,22,4.4583,253900
-121.8,38.01,46,2.2532,109400
-121.81,38.01,47,2.2361,105100
-121.81,38.01,52,2.2639,128500
-121.82,38.02,46,2.2361,93800
-121.82,38.01,42,2.1719,99100
-121.82,38.01,50,1.5988,96400
-121.82,38.01,25,3.4722,127000
-121.84,38.02,46,0.536,87500
-121.78,38.01,19,4.4491,133900
-121.79,38.01,17,3.1728,146800
-121.79,38,34,3.6118,124700
-121.8,38.01,44,2.7234,110200
-121.8,38.01,37,3.5179,130800
-121.78,38,8,5.3245,174500
-121.77,38.01,13,3.9861,168100
-121.81,37.99,18,4.8194,170400
-121.81,37.99,22,5.1435,150800
-121.82,37.98,13,5.0164,165200
-121.82,38.01,47,2.6364,93500
-121.82,38,29,2.8466,113400
-121.81,38,37,2.905,97300
-121.82,38,30,4.4583,131000
-121.85,38,26,4.2647,133400
-121.85,38,24,2.0411,100000
-121.83,38,15,2.5495,103600
-121.83,38,25,4.8359,145300
-121.83,37.99,23,4.9167,152400
-121.83,37.99,23,4.4853,145900
-121.83,37.99,18,4.7566,142500
-121.83,38,8,1.7161,75800
-121.84,37.99,13,3.3625,126100
-121.84,37.99,15,4.6029,142600
-121.83,37.99,16,5.6779,164700
-121.79,38,36,2.5893,108500
-121.79,37.99,10,5.6506,178600
-121.79,37.99,18,5.7321,164700
-121.8,38,34,3.5368,122500
-121.8,37.99,16,5.5,179500
-121.77,37.99,4,5.4409,205100
-121.88,38.03,10,4.1111,158600
-121.9,38.04,36,1.2024,90200
-121.86,38.04,52,1.3958,67500
-121.87,38.02,52,2.7083,99400
-121.88,38.03,52,2,101400
-121.9,38.03,51,2.0034,87700
-121.88,38.02,46,2.5737,87000
-121.89,38.02,36,3.3371,94600
-121.9,38.02,5,3.6154,181800
-121.87,38.02,31,3.1389,117800
-121.88,38,16,4.1947,140300
-121.88,38.01,9,2.7374,150000
-121.89,38.01,30,4.2227,134400
-121.88,38,22,5.3098,151900
-121.86,38,4,3.5857,165200
-121.86,38,16,5.25,161700
-121.89,37.99,4,4.1016,170500
-121.88,37.99,16,5.5676,174200
-121.87,38,17,4.8542,144100
-121.87,37.99,15,4.9783,163900
-121.89,38.01,28,3.0042,103900
-121.9,38.02,12,2.1417,122200
-121.9,38.01,16,4.6628,136000
-121.92,38.02,8,5.102,156500
-121.89,38.01,32,4.0972,99200
-121.9,38.01,34,3.5129,110600
-121.9,38,14,4.1094,162200
-121.9,38,14,6.0497,177500
-121.92,38.01,7,6.1237,166000
-121.93,38.01,9,5.3363,160800
-121.93,38.02,13,5.1337,154800
-121.95,38.03,5,4.0767,143100
-121.94,38.03,27,1.4871,87100
-121.96,38.02,35,3.016,95300
-121.95,38.02,9,2.1013,100700
-121.94,38.02,29,2.7907,113900
-121.92,38.03,16,3.5436,100200
-121.92,38.02,16,4.2067,125000
-121.91,38.02,15,3.4817,129800
-121.97,38.04,38,2.5833,83500
-121.97,38.03,17,3.7043,139800
-121.98,38.05,31,3.3661,98500
-122.02,38.02,44,4.8693,156900
-122,38.03,4,6.0424,165900
-122.14,38.02,44,2.0523,133900
-122.14,38.03,42,2.5795,225000
-122.13,38.02,52,2.9583,166000
-122.13,38.01,48,1.8523,144800
-122.14,38.01,50,4.5,178300
-122.13,38.01,51,2.1974,139300
-122.13,38,33,2.5481,150800
-122.16,38.02,40,5.1265,196100
-122.11,38.01,39,3.1711,116100
-122.11,38.01,41,3.3831,129400
-122.12,38,20,4.2042,166400
-122.12,38.01,50,3.9519,126500
-122.12,38.01,50,3.609,135700
-122.12,38.01,42,4.1189,172400
-122.09,38.02,37,3.8824,113700
-122.1,38.02,28,3.6523,159700
-122.07,38,37,3.625,156300
-122.09,38,6,5.2015,204200
-122.11,38,9,5.76,212600
-122.08,37.99,19,5.0509,199900
-122.09,37.99,19,5.4496,205400
-122.11,37.99,16,5.1297,206700
-122.11,37.99,10,4.3875,287700
-122.08,37.97,9,6.6579,245200
-122.09,37.97,5,6.9961,294100
-122.11,37.98,11,6.135,297300
-122.09,37.98,14,5.6875,211000
-122.12,37.99,33,4.675,225400
-122.1,37.97,18,5.6931,269600
-122.1,37.96,20,4.3571,228200
-122.1,37.96,25,6.3699,235500
-122.07,37.99,28,4.5401,166900
-122.07,37.98,12,4.0154,186100
-122.07,37.97,20,3.7262,211800
-122.07,37.96,34,5.0172,197100
-122.06,37.96,37,4.2917,189600
-122.08,37.96,21,6.0859,266000
-122.06,37.95,36,4.7386,186400
-122.07,37.95,39,4.5893,190000
-122.08,37.95,24,5.0672,243000
-122.08,37.95,33,4.8702,235600
-122.07,37.96,37,5.0445,196200
-122.06,37.96,10,3.9816,182000
-122.05,37.95,34,4.175,169400
-122.05,37.94,22,2.5459,179300
-122.06,37.94,19,2.5268,235700
-122.07,37.94,36,3.5057,205100
-122.07,37.94,30,2.892,220800
-122.08,37.93,35,5.0761,233200
-122.08,37.94,44,4.725,232100
-122.07,37.94,43,4.475,265700
-122.09,37.95,32,6.0265,247900
-122.09,37.94,29,6.1922,273200
-122.04,38,16,3.2484,91100
-122.04,37.99,32,3.2,134500
-122.04,37.99,36,4.125,136200
-122.05,37.97,16,6.1359,250000
-122.06,37.99,16,2.8043,87500
-122.06,37.99,17,1.8229,137500
-122.05,38,36,3.7333,136400
-122.05,38,16,2.3462,75000
-122.03,37.98,16,1.3894,156300
-122.04,37.97,10,2.3152,140600
-122.03,38,25,5.7295,178300
-122.03,38.01,27,4.5707,175900
-122.04,37.99,38,3.8897,139900
-122.03,37.98,45,3.6042,138200
-122.02,38,28,4.6375,178200
-122.03,37.99,35,4.9022,169300
-122.02,37.99,37,4.45,161900
-122.03,37.99,37,4.59,166600
-122.03,37.98,44,3.4531,148900
-122.01,37.98,25,3.5179,165500
-122.01,37.98,29,4.317,194000
-122,37.98,32,5.1118,226900
-122,37.97,27,5.1021,202800
-122.01,37.97,32,3.6449,211500
-122.02,37.98,40,2.8456,165500
-122.02,37.98,37,3.4187,161700
-122,37.99,28,5.4607,192300
-122,37.98,31,5.0915,193200
-121.99,37.98,23,4.4536,184000
-121.99,37.97,28,6.2135,217200
-122,37.98,35,4.9219,182000
-122,37.98,36,4.525,161300
-122.01,37.98,34,4.0507,161000
-122.01,37.99,28,3.7841,144900
-121.95,37.96,18,6.1436,259500
-121.97,37.97,27,6.1168,210500
-121.97,37.97,24,5.0092,244100
-121.97,37.96,28,4.7891,184800
-121.96,37.96,28,5.2145,229200
-121.96,37.95,7,3.6133,196100
-121.98,37.96,22,3.65,204100
-121.97,37.97,26,5.7512,240200
-121.98,37.97,26,5.9617,231100
-121.98,37.97,26,5.2442,213200
-121.99,37.97,22,5.1333,207200
-121.99,37.97,30,4.6071,184100
-122,37.96,32,3.7,179000
-122,37.96,28,4.5833,190700
-121.96,37.95,13,3.0859,167800
-121.97,37.95,8,5.431,246700
-121.98,37.96,12,3.1573,126700
-121.99,37.96,16,7.6166,260400
-121.99,37.96,17,5.5872,200600
-121.98,37.95,14,6.7371,267400
-121.98,37.95,16,6.7821,265900
-122.01,37.97,34,5.3794,206200
-122.02,37.97,36,4,171000
-122.03,37.97,45,3.25,151100
-122.04,37.97,26,2.9861,160900
-122.03,37.97,20,2.9915,166700
-122.04,37.96,16,2.9097,106300
-122.04,37.97,21,2.5841,112500
-122.04,37.97,39,3.1968,151000
-122.04,37.96,20,2.2411,151800
-122.05,37.96,35,3.8456,159800
-122.04,37.96,28,3.6964,165700
-122.04,37.96,27,1.837,175000
-122.05,37.95,27,3.1838,182000
-122.05,37.95,20,5.4482,190800
-122.01,37.95,8,6.0901,298200
